PROGRAMA ORCAMENTARIO;DEPOSITO;DEPARTAMENTO;CÓDIGO;DESCRICAO;MÊS;Qtd
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/02/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;01/01/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/12/2026;3300
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/11/2026;3300
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/10/2026;3300
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/09/2026;3300
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/08/2026;3300
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/07/2026;3000
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/06/2026;3000
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/05/2026;3000
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/04/2026;3000
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/03/2026;3000
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/02/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400813;CABO ELETRICO ISOLADO SINGELO 6MM2;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/12/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/11/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/10/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/09/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/08/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/07/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/06/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/05/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/04/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/03/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/02/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;01/01/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/12/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/11/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/10/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/09/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/08/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/07/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/06/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/05/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/04/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/03/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/02/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;01/01/2026;1500
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/12/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/11/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/10/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/09/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/08/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/07/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/06/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/05/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/04/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/03/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/02/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;400955;PARAFUSO CAB ABA AC 16MM 150MM;01/01/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/12/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/11/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/10/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/09/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/08/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/07/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/06/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/05/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/04/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/03/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/02/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401191;TERMINAL COMPRESSAO OLHAL CU 240MM2;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/12/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/11/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/10/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/09/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/08/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/07/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/06/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/05/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/04/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/03/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/02/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401232;TERMINAL PRESSAO CU 50MM2;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/12/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/11/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/10/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/09/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/08/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/07/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/06/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/05/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/04/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/03/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/02/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401308;TRAFO CRTE 15KV 10-5A 0,3C 2,0X;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/12/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/11/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/10/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/09/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/08/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/07/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/06/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/05/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/04/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/03/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/02/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401309;TRAFO CRTE 15KV 20-5A;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/12/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/11/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/10/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/09/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/08/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/07/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/06/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/05/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/04/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/03/2026;2
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/02/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401356;"TRAFO CRTE 15KV 8:1; 15-5A; 0,3C12,5 INT";01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/12/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/11/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/10/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/09/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/08/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/07/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/06/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/05/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/04/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/03/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/02/2026;22
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401358;TERMINAL OLHAL COMP P/ CABO COBRE 95MM;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/12/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/11/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/10/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/09/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/08/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/07/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/06/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/05/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/04/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/03/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/02/2026;12
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401372;TERMINAL PRESSAO CU 120MM2 C/SAPATA;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/12/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/11/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/10/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/09/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/08/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/07/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/06/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/05/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/04/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/03/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/02/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401385;ALCA PREFORM SERV 1X1010MM2 200DAN;01/01/2026;200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/12/2026;261
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/11/2026;261
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/10/2026;521
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/09/2026;521
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/08/2026;521
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/07/2026;521
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/06/2026;521
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/05/2026;521
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/04/2026;261
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/03/2026;261
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/02/2026;261
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401446;CABO ELET FLEX 4X1,5MM2 0,6/1KV;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/12/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/11/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/10/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/09/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/08/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/07/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/06/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/05/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/04/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/03/2026;600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/02/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401462;CONECTOR CUNHA CU 5/8P 10-16MM;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/12/2026;1760
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/11/2026;1760
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/10/2026;1760
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/09/2026;1760
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/08/2026;1760
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/07/2026;1600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/06/2026;1600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/05/2026;1600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/04/2026;1600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/03/2026;1600
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/02/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/12/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/11/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/10/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/09/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/08/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/07/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/06/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/05/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/04/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/03/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/02/2026;12602
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401632;LACRE SEG MET 11DIG BR;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/12/2026;1320
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/11/2026;1320
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/10/2026;1320
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/09/2026;1320
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/08/2026;1320
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/07/2026;1200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/06/2026;1200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/05/2026;1200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/04/2026;1200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/03/2026;1200
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/02/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401655;PARAFUSO CAB QD 16X400MM AC;01/01/2026;0
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401678;TRAFO POT 1F 13,8 3KV 115V 70-1 0,3P75;01/12/2026;8
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401678;TRAFO POT 1F 13,8 3KV 115V 70-1 0,3P75;01/11/2026;8
A130_INSPECAO INTERI;INVESTIMENTO;DIC;401678;TRAFO POT 1F 13,8 3KV 115V 70-1 0,3P75;01/10/2026;8
